"id","firmbr","firm","brand","city","year","quarter","share","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
301418880,3014,3,14,18,88,2,"0,0244","0,112","7,000","0,000","0,128","0,020","4,482","0,018","-0,101","-0,008","0,626","0,285","-0,052","-0,499","-4,205","-0,117","0,019","0,105","0,067","0,122","0,129","0,078","0,113","0,069"
400218880,4002,4,2,18,88,2,"0,0176","0,157","14,000","0,000","0,144","0,018","2,969","0,035","-0,095","-0,028","-2,320","0,203","-0,385","-0,490","-6,492","-0,153","0,023","0,141","0,135","0,075","0,150","0,103","0,063","0,113"
401018880,4010,4,10,18,88,2,"0,0027","0,101","6,000","0,000","0,126","0,021","4,405","0,028","-0,101","0,000","1,255","0,293","0,086","-0,500","-3,808","-0,114","0,017","0,062","0,089","0,103","0,093","0,063","0,099","0,068"
401218880,4012,4,12,18,88,2,"0,0071","0,114","12,000","0,000","0,146","0,018","3,612","0,021","-0,093","-0,008","-1,289","0,189","-0,053","-0,488","-5,881","-0,137","0,021","0,087","0,100","0,022","0,134","0,085","0,054","0,071"
601818880,6018,6,18,18,88,2,"0,0118","0,143","0,000","0,000","0,128","0,040","1,559","0,161","-0,103","-0,070","8,498","0,691","-1,262","-0,508","-0,392","-0,017","0,026","0,117","0,095","0,154","0,124","0,119","0,223","0,111"
100420880,1004,1,4,20,88,2,"0,0050","0,058","2,000","1,000","0,089","-0,011","-0,864","-0,101","-0,107","0,023","3,135","-0,392","0,483","-0,315","0,011","-0,355","0,010","0,042","0,030","-0,020","0,081","0,026","0,049","0,015"
100620880,1006,1,6,20,88,2,"0,0109","0,132","18,000","1,000","0,223","0,013","-3,550","0,100","-0,022","-0,004","-0,802","-0,049","0,032","-0,372","-7,667","-0,464","0,026","0,078","-0,003","0,076","0,129","0,113","0,116","0,100"
100720880,1007,1,7,20,88,2,"0,0436","0,078","4,000","1,000","0,111","0,006","0,198","-0,039","-0,100","0,013","2,118","-0,380","0,320","-0,324","-0,657","-0,378","0,014","0,028","0,122","0,011","0,056","0,054","0,103","0,042"
100920880,1009,1,9,20,88,2,"0,0195","0,071","3,000","0,000","0,115","0,014","0,168","-0,039","-0,098","0,029","3,736","0,141","0,618","-0,312","-0,465","0,017","0,012","0,059","0,003","0,015","0,073","0,035","0,018","0,032"
101120880,1011,1,11,20,88,2,"0,2115","0,163","12,000","0,000","0,175","0,012","-0,772","-0,108","-0,084","-0,029","-2,033","0,135","-0,406","-0,330","-4,099","0,039","0,033","0,119","-0,005","0,103","0,075","0,103","0,143","0,114"
101320880,1013,1,13,20,88,2,"0,0013","0,163","14,000","0,000","0,188","0,008","-1,478","-0,107","-0,077","-0,024","-2,420","0,105","-0,309","-0,334","-5,069","0,041","0,033","0,137","0,153","0,161","0,110","0,112","0,154","0,121"
101720880,1017,1,17,20,88,2,"0,0359","0,097","3,000","1,000","0,122","0,013","0,129","-0,028","-0,103","0,011","3,631","-0,514","0,292","-0,322","-0,271","-0,369","0,018","0,068","0,123","0,001","0,086","0,061","0,013","0,063"
103020880,1030,1,30,20,88,2,"0,0065","0,123","4,000","0,000","0,147","0,019","0,841","-0,084","-0,094","-0,002","4,381","0,203","0,072","-0,323","-0,803","0,019","0,024","0,111","0,105","0,007","0,128","0,094","0,093","0,088"
104520880,1045,1,45,20,88,2,"0,0051","0,107","14,000","0,000","0,158","0,021","-1,497","-0,079","-0,051","-0,003","-1,166","0,057","0,030","-0,325","-4,778","0,032","0,020","0,045","0,081","0,062","0,119","0,085","0,085","0,065"
200520880,2005,2,5,20,88,2,"0,0034","0,140","1,000","0,000","0,152","0,018","1,567","-0,093","-0,093","-0,019","8,528","0,241","-0,227","-0,325","-0,158","0,009","0,028","0,128","0,080","0,078","0,131","0,116","0,098","0,113"
200820880,2008,2,8,20,88,2,"0,0075","0,133","11,000","0,000","0,161","0,019","-0,246","-0,095","-0,081","-0,011","-1,196","0,109","-0,093","-0,327","-3,617","0,035","0,026","0,092","0,066","0,019","0,084","0,103","0,117","0,093"
201520880,2015,2,15,20,88,2,"0,0024","0,094","4,000","1,000","0,122","0,013","0,328","-0,018","-0,101","0,009","2,565","-0,448","0,263","-0,324","-0,633","-0,380","0,018","0,066","0,018","0,126","0,060","0,046","0,010","0,067"
201620880,2016,2,16,20,88,2,"0,0127","0,120","3,000","1,000","0,137","0,021","0,623","-0,003","-0,100","-0,001","4,561","-0,635","0,087","-0,323","-0,272","-0,367","0,024","0,083","0,008","0,184","0,102","0,080","0,045","0,099"
201920880,2019,2,19,20,88,2,"0,0010","0,156","13,000","0,000","0,180","0,011","-1,050","-0,105","-0,079","-0,022","-2,113","0,110","-0,275","-0,332","-4,579","0,040","0,032","0,127","0,098","0,114","0,112","0,134","0,188","0,116"
202620880,2026,2,26,20,88,2,"0,0340","0,136","13,000","0,000","0,172","0,017","-0,973","-0,095","-0,072","-0,012","-1,655","0,087","-0,100","-0,330","-4,525","0,037","0,027","0,096","0,071","0,063","0,119","0,103","-0,009","0,093"
202820880,2028,2,28,20,88,2,"0,0050","0,196","16,000","1,000","0,257","0,009","-2,584","0,185","-0,073","-0,032","-2,671","-0,260","-0,439","-0,371","-6,927","-0,504","0,041","0,171","0,143","0,139","0,188","0,159","0,162","0,150"
204020880,2040,2,40,20,88,2,"0,0067","0,105","10,000","0,000","0,142","0,025","0,102","-0,079","-0,077","-0,001","-0,642","0,089","0,083","-0,322","-3,154","0,031","0,020","0,066","0,073","0,051","0,031","0,080","0,065","0,070"
204820880,2048,2,48,20,88,2,"0,0039","0,123","3,000","0,000","0,147","0,018","0,947","-0,084","-0,094","-0,001","5,593","0,213","0,093","-0,323","-0,533","0,016","0,024","0,105","0,121","0,095","0,042","0,090","0,080","0,091"
300620880,3006,3,6,20,88,2,"0,0180","0,124","20,000","1,000","0,189","0,018","-5,375","0,081","0,054","0,006","0,782","0,045","0,198","-0,338","-7,877","-0,419","0,022","0,088","0,073","0,054","0,050","0,087","0,137","0,081"
301420880,3014,3,14,20,88,2,"0,0091","0,166","7,000","0,000","0,157","0,022","0,518","-0,100","-0,092","-0,043","1,700","0,216","-0,684","-0,326","-1,819","0,025","0,034","0,135","0,147","0,176","0,147","0,126","0,115","0,141"
400220880,4002,4,2,20,88,2,"0,0118","0,147","14,000","0,000","0,183","0,013","-1,413","-0,100","-0,071","-0,016","-1,999","0,088","-0,166","-0,333","-5,013","0,039","0,030","0,108","0,072","0,130","0,115","0,115","0,078","0,105"
401020880,4010,4,10,20,88,2,"0,0034","0,071","6,000","0,000","0,109","0,022","0,595","-0,047","-0,088","0,016","1,097","0,098","0,369","-0,310","-1,533","0,021","0,012","0,032","-0,057","0,065","0,026","0,022","0,051","0,039"
401220880,4012,4,12,20,88,2,"0,0301","0,091","12,000","0,000","0,138","0,024","-0,652","-0,074","-0,058","0,000","-0,894","0,060","0,078","-0,320","-3,932","0,029","0,017","0,046","0,114","0,080","0,062","0,048","0,006","0,057"
601820880,6018,6,18,20,88,2,"0,0404","0,122","0,000","0,000","0,150","0,015","1,346","-0,088","-0,094","0,001","9,403","0,236","0,143","-0,324","0,064","0,008","0,024","0,072","0,050","0,098","0,052","0,085","0,040","0,090"
100423880,1004,1,4,23,88,2,"0,0016","0,101","2,000","1,000","0,730","0,097","0,644","-0,243","-0,270","-0,025","5,297","-0,884","-0,381","-0,200","1,079","-0,440","0,014","0,078","0,103","0,052","0,083","0,074","0,083","0,076"
100623880,1006,1,6,23,88,2,"0,0116","0,095","18,000","1,000","0,289","0,062","-3,814","-0,750","-0,033","-0,004","-0,571","-0,028","-0,001","-0,331","-6,866","-0,477","0,017","0,037","0,049","0,044","0,056","0,063","0,062","0,063"
100723880,1007,1,7,23,88,2,"0,0243","0,101","4,000","1,000","0,702","0,098","1,700","-0,321","-0,262","-0,026","2,576","-0,752","-0,392","-0,202","-0,075","-0,389","0,014","0,055","0,071","0,156","0,063","0,087","0,083","0,064"
100923880,1009,1,9,23,88,2,"0,0055","0,123","3,000","0,000","0,742","0,090","0,700","-0,244","-0,274","-0,055","4,304","0,416","-0,939","-0,190","0,575","0,113","0,018","0,084","0,139","0,080","0,099","0,093","0,024","0,100"
101123880,1011,1,11,23,88,2,"0,0064","0,190","12,000","0,000","0,678","0,070","2,903","-0,129","-0,256","-0,122","-5,580","0,291","-2,171","-0,183","-3,111","0,054","0,033","0,171","0,217","0,114","0,161","0,167","0,155","0,158"
101323880,1013,1,13,23,88,2,"0,0039","0,147","14,000","0,000","0,597","0,095","1,497","-0,036","-0,228","-0,054","-4,313","0,123","-0,890","-0,177","-2,819","0,001","0,024","0,125","0,060","0,114","0,102","0,102","0,152","0,113"
101723880,1017,1,17,23,88,2,"0,0249","0,107","3,000","1,000","0,721","0,096","1,173","-0,269","-0,268","-0,033","3,954","-0,855","-0,516","-0,200","0,464","-0,428","0,015","0,070","0,003","0,083","0,087","0,076","0,030","0,082"
103023880,1030,1,30,23,88,2,"0,0040","0,103","4,000","0,000","0,745","0,095","1,353","-0,248","-0,277","-0,029","2,807","0,318","-0,460","-0,179","0,166","0,068","0,013","0,082","0,092","0,092","0,064","0,063","0,119","0,071"
104523880,1045,1,45,23,88,2,"0,0101","0,131","14,000","0,000","0,575","0,095","1,367","-0,025","-0,217","-0,040","-3,813","0,100","-0,641","-0,179","-2,814","0,001","0,020","0,085","0,109","0,049","0,130","0,096","0,111","0,094"
200523880,2005,2,5,23,88,2,"0,0365","0,104","1,000","0,000","0,750","0,095","-0,598","-0,257","-0,276","-0,029","6,956","0,416","-0,458","-0,191","1,438","0,107","0,014","0,072","-0,056","0,062","0,042","0,081","-0,004","0,071"
200823880,2008,2,8,23,88,2,"0,0088","0,134","11,000","0,000","0,649","0,097","2,938","-0,087","-0,250","-0,052","-3,086","0,168","-0,865","-0,165","-1,858","0,013","0,020","0,123","0,124","0,095","0,064","0,108","0,093","0,096"
201523880,2015,2,15,23,88,2,"0,0370","0,075","4,000","1,000","0,680","0,089","1,729","-0,417","-0,254","-0,006","2,126","-0,607","-0,043","-0,210","-0,060","-0,357","0,008","0,030","0,117","0,024","0,021","0,054","0,047","0,035"
201623880,2016,2,16,23,88,2,"0,0193","0,116","3,000","1,000","0,723","0,094","1,125","-0,275","-0,268","-0,043","4,094","-0,902","-0,721","-0,198","0,486","-0,453","0,017","0,072","0,090","0,027","0,069","0,075","0,127","0,096"
201923880,2019,2,19,23,88,2,"0,0536","0,109","13,000","0,000","0,571","0,091","1,869","-0,021","-0,215","-0,028","-3,124","0,088","-0,427","-0,173","-2,384","0,002","0,015","0,070","0,005","-0,030","0,080","0,078","0,099","0,069"
202623880,2026,2,26,23,88,2,"0,0379","0,118","13,000","0,000","0,584","0,094","1,945","-0,028","-0,222","-0,034","-3,333","0,099","-0,534","-0,171","-2,376","0,002","0,017","0,091","0,001","0,076","0,098","0,069","0,065","0,082"
202823880,2028,2,28,23,88,2,"0,0099","0,184","16,000","1,000","0,529","0,097","-0,731","-0,599","-0,194","-0,063","-4,360","-0,427","-1,035","-0,230","-4,313","-0,397","0,034","0,130","0,106","0,211","0,132","0,150","0,162","0,166"
204023880,2040,2,40,23,88,2,"0,0075","0,114","10,000","0,000","0,651","0,097","3,098","-0,089","-0,252","-0,036","-2,250","0,151","-0,585","-0,156","-1,453","0,012","0,015","0,079","0,051","0,093","0,147","0,075","0,099","0,086"
204823880,2048,2,48,23,88,2,"0,0430","0,093","3,000","0,000","0,753","0,095","0,697","-0,261","-0,279","-0,019","3,939","0,323","-0,265","-0,180","0,535","0,069","0,011","0,081","0,027","0,015","0,105","0,066","0,036","0,064"
300623880,3006,3,6,23,88,2,"0,0478","0,079","20,000","1,000","0,203","0,051","-6,094","-0,774","0,030","0,001","0,882","0,069","0,074","-0,338","-7,785","-0,463","0,014","0,067","-0,035","0,021","0,086","0,041","-0,030","0,036"
301423880,3014,3,14,23,88,2,"0,0081","0,175","7,000","0,000","0,722","0,071","2,476","-0,202","-0,268","-0,128","-1,184","0,448","-2,323","-0,190","-1,662","0,144","0,030","0,126","0,053","0,061","0,085","0,178","0,148","0,144"
400223880,4002,4,2,23,88,2,"0,0254","0,128","14,000","0,000","0,572","0,094","1,345","-0,024","-0,215","-0,038","-3,745","0,097","-0,609","-0,179","-2,818","0,001","0,020","0,102","0,115","0,107","0,133","0,094","0,098","0,099"
401023880,4010,4,10,23,88,2,"0,0035","0,115","6,000","0,000","0,727","0,095","2,433","-0,215","-0,273","-0,042","0,635","0,285","-0,691","-0,174","-0,546","0,056","0,015","0,080","0,110","0,097","0,111","0,091","0,077","0,087"
401223880,4012,4,12,23,88,2,"0,1003","0,068","12,000","0,000","0,532","0,070","2,047","-0,003","-0,193","-0,008","-2,192","0,061","-0,097","-0,174","-2,066","0,003","0,007","0,038","0,087","0,023","0,020","0,042","-0,008","0,022"
601823880,6018,6,18,23,88,2,"0,0119","0,162","0,000","0,000","0,728","0,071","-0,584","-0,158","-0,270","-0,124","9,436","0,587","-2,272","-0,193","2,867","0,240","0,027","0,130","0,175","0,152","0,119","0,130","0,134","0,146"
100424880,1004,1,4,24,88,2,"0,0237","0,068","2,000","1,000","-0,109","-0,079","-3,711","-0,201","-0,122","0,024","2,656","-0,548","0,522","0,754","3,527","-0,279","-0,036","0,026","0,171","-0,007","0,083","0,034","-0,010","0,034"
100624880,1006,1,6,24,88,2,"0,0101","0,138","18,000","1,000","-0,425","-0,093","-23,623","-0,071","0,110","0,015","2,013","0,107","0,381","0,039","-5,043","-0,460","0,004","0,117","0,101","0,035","0,078","0,098","0,060","0,088"
100724880,1007,1,7,24,88,2,"0,0198","0,101","4,000","1,000","-0,120","-0,041","-3,222","-0,196","-0,115","0,001","1,343","-0,536","0,114","0,716","3,158","-0,312","-0,031","0,083","0,008","0,059","0,044","0,074","0,047","0,061"
100924880,1009,1,9,24,88,2,"0,0044","0,125","3,000","0,000","-0,090","-0,019","-3,357","0,063","-0,148","-0,021","1,577","0,190","-0,297","1,104","2,022","0,027","-0,038","0,089","0,106","0,117","0,066","0,122","0,119","0,085"
101124880,1011,1,11,24,88,2,"0,0172","0,198","12,000","0,000","-0,216","-0,022","-8,014","0,046","-0,106","-0,044","-2,197","0,082","-0,652","0,764","5,031","0,000","-0,047","0,151","0,121","0,176","0,192","0,164","0,121","0,154"
101324880,1013,1,13,24,88,2,"0,0206","0,153","14,000","0,000","-0,242","-0,032","-12,616","0,024","-0,047","-0,009","-1,160","0,024","-0,048","0,488","3,368","0,025","-0,024","0,118","0,106","0,078","0,050","0,111","0,139","0,124"
101724880,1017,1,17,24,88,2,"0,0319","0,091","3,000","1,000","-0,113","-0,052","-3,377","-0,202","-0,121","0,008","2,002","-0,565","0,235","0,757","3,231","-0,301","-0,033","0,035","0,026","0,055","0,075","0,084","0,027","0,055"
103024880,1030,1,30,24,88,2,"0,0013","0,120","4,000","0,000","-0,108","-0,024","-3,060","0,060","-0,145","-0,017","0,942","0,156","-0,210","1,092","2,489","0,006","-0,038","0,084","0,107","0,103","0,109","0,093","0,035","0,090"
104524880,1045,1,45,24,88,2,"0,0038","0,142","14,000","0,000","-0,247","-0,035","-13,088","0,021","-0,035","-0,005","-0,891","0,018","0,015","0,444","2,865","0,027","-0,020","0,108","0,142","0,168","0,084","0,094","0,171","0,112"
200524880,2005,2,5,24,88,2,"0,0056","0,115","1,000","0,000","-0,067","-0,026","-4,652","0,065","-0,151","-0,016","3,129","0,227","-0,198","1,129","1,555","0,052","-0,037","0,082","0,127","0,109","0,097","0,094","0,068","0,073"
200824880,2008,2,8,24,88,2,"0,0166","0,117","11,000","0,000","-0,216","-0,026","-8,396","0,025","-0,077","-0,006","-0,941","0,036","-0,007","0,630","4,438","0,014","-0,025","0,080","0,087","0,128","0,081","0,084","0,098","0,075"
201524880,2015,2,15,24,88,2,"0,0013","0,103","4,000","1,000","-0,120","-0,039","-3,212","-0,197","-0,116","0,000","1,339","-0,544","0,087","0,723","3,111","-0,313","-0,031","0,050","0,127","0,072","0,032","0,073","0,014","0,061"
201624880,2016,2,16,24,88,2,"0,0016","0,139","3,000","1,000","-0,103","0,019","-3,477","-0,205","-0,131","-0,037","1,951","-0,701","-0,592","0,867","2,422","-0,386","-0,026","0,102","0,097","0,096","0,097","0,113","0,071","0,094"
201924880,2019,2,19,24,88,2,"0,0031","0,154","13,000","0,000","-0,230","-0,028","-10,669","0,027","-0,069","-0,014","-1,384","0,036","-0,126","0,579","4,266","0,018","-0,030","0,115","0,132","0,105","0,150","0,116","0,142","0,108"
202624880,2026,2,26,24,88,2,"0,0296","0,145","13,000","0,000","-0,232","-0,029","-10,981","0,025","-0,061","-0,010","-1,202","0,030","-0,066","0,546","3,950","0,021","-0,027","0,117","0,078","0,101","0,115","0,083","0,078","0,106"
202824880,2028,2,28,24,88,2,"0,0138","0,179","16,000","1,000","-0,222","-0,026","-18,117","-0,107","0,010","0,000","-0,169","-0,078","0,140","0,177","-4,001","-0,530","0,003","0,134","0,214","0,164","0,173","0,142","0,123","0,137"
204024880,2040,2,40,24,88,2,"0,0257","0,133","10,000","0,000","-0,208","-0,023","-6,659","0,034","-0,104","-0,013","-1,067","0,058","-0,138","0,767","5,001","0,000","-0,035","0,074","0,090","0,078","0,122","0,094","0,147","0,106"
204824880,2048,2,48,24,88,2,"0,0008","0,117","3,000","0,000","-0,091","-0,026","-3,346","0,063","-0,148","-0,016","1,550","0,177","-0,192","1,117","2,016","0,017","-0,038","0,095","0,066","0,111","0,060","0,078","0,094","0,085"
300624880,3006,3,6,24,88,2,"0,0058","0,141","20,000","1,000","-0,563","-0,125","-28,014","-0,063","0,157","0,022","3,391","0,179","0,501","-0,002","-5,600","-0,417","0,008","0,098","0,026","0,094","0,120","0,121","0,118","0,103"
301424880,3014,3,14,24,88,2,"0,0071","0,175","7,000","0,000","-0,149","0,006","-3,190","0,058","-0,132","-0,051","-0,768","0,160","-0,815","0,961","3,172","0,020","-0,042","0,134","0,083","0,066","0,135","0,140","0,118","0,143"
400224880,4002,4,2,24,88,2,"0,0333","0,162","14,000","0,000","-0,239","-0,031","-12,253","0,026","-0,056","-0,013","-1,375","0,030","-0,109","0,523","3,741","0,022","-0,028","0,123","0,163","0,076","0,124","0,130","0,188","0,123"
401024880,4010,4,10,24,88,2,"0,0008","0,138","6,000","0,000","-0,143","-0,018","-3,194","0,055","-0,137","-0,025","-0,058","0,132","-0,349","1,011","3,425","-0,001","-0,041","0,097","0,143","0,160","0,122","0,099","0,094","0,104"
401224880,4012,4,12,24,88,2,"0,0031","0,137","12,000","0,000","-0,223","-0,026","-9,453","0,027","-0,075","-0,010","-1,191","0,037","-0,078","0,609","4,433","0,016","-0,029","0,086","0,177","0,116","0,113","0,113","0,103","0,098"
601824880,6018,6,18,24,88,2,"0,0608","0,094","0,000","0,000","-0,054","-0,047","-5,368","0,068","-0,155","0,000","3,770","0,214","0,088","1,173","0,972","0,037","-0,037","0,047","0,090","0,081","0,092","0,046","0,004","0,052"
100425880,1004,1,4,25,88,2,"0,0053","0,050","2,000","1,000","0,231","0,009","-2,029","-0,567","-0,141","0,015","2,437","-0,363","0,316","-0,103","3,194","-0,518","-0,015","0,031","-0,049","0,024","0,027","0,022","0,012","0,009"
100625880,1006,1,6,25,88,2,"0,0188","0,144","18,000","1,000","-0,124","0,052","-11,500","0,251","0,291","0,044","5,550","0,362","0,888","-0,404","-8,280","-0,578","0,004","0,098","0,129","0,154","0,010","0,105","0,080","0,108"
100725880,1007,1,7,25,88,2,"0,0067","0,141","4,000","1,000","0,251","0,011","0,301","-0,485","-0,122","-0,020","2,342","-0,416","-0,262","-0,093","2,959","-0,648","-0,003","0,109","0,143","0,089","0,116","0,110","0,082","0,110"
100925880,1009,1,9,25,88,2,"0,0036","0,110","3,000","0,000","0,278","0,003","1,795","0,002","-0,127","-0,007","2,418","0,044","-0,043","-0,059","0,394","0,020","-0,004","0,047","0,058","0,131","0,061","0,073","0,013","0,081"
101125880,1011,1,11,25,88,2,"0,0901","0,151","12,000","0,000","0,164","0,032","5,771","-0,007","-0,013","-0,008","-0,156","0,040","-0,020","0,055","0,322","-0,007","-0,027","0,113","0,159","0,074","0,086","0,088","0,110","0,120"
101325880,1013,1,13,25,88,2,"0,0344","0,107","14,000","0,000","0,043","0,028","0,647","-0,074","0,098","0,012","1,173","0,012","0,298","0,004","0,647","0,016","-0,010","0,064","0,040","0,143","0,095","0,073","0,119","0,063"
101725880,1017,1,17,25,88,2,"0,0009","0,141","3,000","1,000","0,261","0,009","-1,150","-0,504","-0,129","-0,021","2,757","-0,419","-0,277","-0,094","3,627","-0,642","-0,002","0,096","0,122","0,183","0,110","0,129","0,149","0,103"
103025880,1030,1,30,25,88,2,"0,0026","0,105","4,000","0,000","0,270","0,004","3,163","0,000","-0,118","-0,004","1,994","0,044","0,010","-0,050","0,025","0,019","-0,005","0,073","0,083","0,013","0,114","0,056","0,022","0,070"
